mijatovic;the_harassment_of_journalists_the_russian_journalists_captured_in_eastern_ukraine
moscow;the_kiev_kiev_'s
other_countries;america_'s_behavior
state_department_spokeswoman_jen_psaki;the_the_violence
moscow;the_an_antiterrorism_operation_in_the_donetsk_region_operation
freedom_of_the_media_dunja_mijatovi;the_continued_harassment_of_journalists_the_journalists
western_officials;mass_death_sentences
chinese_foreign_ministry_spokesman_qin_gang;us_us
western_countries;the_ballots
moscow;the_move
moscow;the_kiev_kiev_'s
many;the_the_decision_decision
the_un_human_rights_council;systematic_systematic_violations_of_journalists_rights_in_ukraine
all_parties;expressions_of_extremism_racism_and_religious_intolerance
the_west;the_a_referendum
the_west;the_unrest
