_president_obama;a_puppet_president_obama
matter;the_us_the_us_state_department_the_us_state_department_government
ukrainian_border;#_kilometers
it;_an_important_step_in_the_path_toward_a_new_syria
this_a_ruse_of_our_western_partners_;a_ruse_of_our_western_western_partners
it;the_nato_nato
protesters_anti-government_protesters;erecting_barricades
the_right;best_best_for_the_other_people
oil;the_issue
energy_package;a_the_third_energy_package
leader_vladimir_lenin;part_a_portrait_of_bolshevik_leader_vladimir_lenin
helicopters;downed_friday
ukraine;a_eastern_ukraine_'s
russia;_russia
journalist;golyandin
such_foreign_entrepreneur;charles_the_scottish_engineer_charles_gascoigne
the_next_most_popular_items_of_export;naval_equipment
eurasian_economic_commission;a_the_european_economic_commission
this;a_this
this;a_this
city;the_developed_world_'s_capital_of_congestion
#;belgium_'s
lebanon;a_lebanon
#;a_one
sanctions;our_method
washington_and_ottawa;an_exception_the_latest_sanctions-related_`_creative_activity_'_of_washington_and_ottawa
russian_nationals;oleg_the_crimean_region_oleg_belaventsev
_a_pashtun_the_main_afghan_tribe;his_a_pashtun_the_main_afghan_tribe_mother
_mujahideen;its_governor_a_mujahideen_himself
all;crooks
hekmatyar;a_a_pashtun_the_main_afghan_tribe
abdullah_abdullah_abdullah;tajik_tajik
mother;tajik
deputy_sarwar_danesh;hazara_the_hazara
wife;a_muslim
the_volga_group;soft_drink_producer_aquanika_holding_limited
the_weekend_vote;an_the_weekend_vote
union;#_state
rt;_russia_not_obliged_to_finance_ukraine-eu_integration
the_latest_ukrainian_maidan_revolution;the_first_first_of_all
moscow;moscow
this;putin_russian_president_vladimir_putin
role_of_gendarme;the_the_barbados-registered_company_greystone_limited_which_is_integrated_with_the_academi_corporation
capital_outflows;a_major_concern
sanctions;first_deputy_kremlin_chief_of_staff_vyacheslav_volodin
the_group_of_troops;part_the_group_of_troops
this_a_heinous_campaign_;a_a_heinous_campaign_when_the_journalists_are_being_presented_as_terrorists_and_their_work_is_obstructed_heinous_campaign
it;_a_court
that;_individual_companies
reason;india
the_new_interim_authorities;authorities
donuts;america_'s
donuts;part
the_agenda;a_multilateral_free_trade_zone
names;wang_dong
the_defendants;state_the_defendants
gsp;a_the_us_gsp
the_new_year_defense_agreement;the_the_new_10-year_defense_agreement_most_significant_achievement_of_obama_'s_president_obama
_southeast_asia;the_final_the_philippines
mother;the_the_country_at_subic_bay_--_a_legacy_of_nearly_half_a_century_of_american_colonial_rule_--_country_'s_president
drills;regular_joint_naval_drills
leader_vladimir_lenin;part_a_portrait_of_bolshevik_leader_vladimir_lenin
helicopters;downed_friday
ukraine;a_eastern_ukraine_'s
a_session_of_the_committee_of_ministers_of_the_council_of_europe;the_vienna
the_biggest_providers;russia
bureau_of_land_management_blm;_the_blm
they;_monsters_worse_than_monsters
odessa;_a_vibrant_multi-ethnic_port_city_that_has_seen_some_support_for_separatists_but_nothing_like_the_riots_that_erupted_on_friday
._kernes;a_kernes_#
the_united_kingdom;part_the_dutch
moscow;sowing
leader_vladimir_lenin;part_a_portrait_of_bolshevik_leader_vladimir_lenin
helicopters;downed_friday
ukraine;a_eastern_ukraine_'s
policy;the_another_grievance_among_online_critics_of_us_policy
uncle;a_top_communist_ilya_ponomaryov
leader_vladimir_lenin;part_a_portrait_of_bolshevik_leader_vladimir_lenin
helicopters;downed_friday
ukraine;a_eastern_ukraine_'s
leader_vladimir_lenin;part_a_portrait_of_bolshevik_leader_vladimir_lenin
helicopters;downed_friday
ukraine;a_eastern_ukraine_'s
u.s.;a_visit_obama_'s_swing_through_japan_south_korea_malaysia_and_the_philippines_four_democracies_with_warm_ties_to_the_u.s.
american_military_dominance;a_fact
calming_asia_'s_troubled_waters;no_easy_task
_president_obama;a_puppet_president_obama
matter;the_us_the_us_state_department_the_us_state_department_government
several_months;any_fatalities
that;_right_sector_radicals_who_came_today_to_odessa
the_american_point_of_view;burden_the_purpose_of_nato_from_the_american_point_of_view
the_answer;burden_the_purpose_of_nato_from_the_american_point_of_view
democracy;an_an_elected_government_in_libya
the_us;spying_the_us
most_residents;russians
the_structure_of_the_the_forum_set_to_take_place_may_22-24_in_russia_s_northern_capital_forum;the_the_structure_of_the_forum_same
sergei_chemezov;head_of_owned_industrial_and_defense_conglomerate
igor_sechin;ceo_igor_sechin
the_others_of_course;bulgaria
discount;no_longer_applied
gas_imports;#_#_cubic_metres
most_residents;russians
area;#_six
german_media_bild;sonntag_bild_am_sonntag
most_residents;russians
odessa;the_odessa
other_nationalist;the_issue_making_this_obvious_war_crime
_local_pro-kiev_activists;nazi_paramilitary
the_fascist_mobs;activists_local_pro-kiev_activists
center_of_that_territory;novorossiysk
most_residents;russians
the_options;yes_the_options
most_residents;russians
letter;a_very_rational_sense_request
this_commentary;those_the_opinions_expressed_in_this_commentary
competition;something
rivals;its
it;_despite_having_lived_through_the_cutting-edge_social_experiment_of_communism_remains_deeply_conservative
hill;the_national_security_agency_nsa_the_nsa
the_new_structure_of_special_divisions_of_the_ministry_of_internal_affairs;the_the_new_structure_of_special_divisions_of_the_ministry_of_internal_affairs
another_example;elizabeth_cheney
rich_libya;a_magnet_oil-rich_libya
the_u.s._government_'s_financial_intelligence_unit;a_the_u.s._government_'s_financial_intelligence_unit
most_residents;russians
most_residents;russians
varroa;a_persistent_and_often_unexpected_problem
joint_sphere_of_interest;the_the_automobile_industry_namely_manufacturing_of_automobiles_and_their_components
georgia;a_georgia
missile_shield;another_story
