russian_troops;most_of_ukraine_'s_ukraine_'s
donetsk;#_#
donetsk;#_#
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
some_demonstrators;government_buildings
russia;the_the_crimea_peninsula
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
some_#_russian_pro-russian_separatists;a_city_council_building
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
some_#_russian_pro-russian_separatists;a_city_council_building
russian_troops;most_of_ukraine_'s_ukraine_'s
the_radical_groups;the_administration_building
hamas;the_gaza_strip
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
people;public_an_amnesty_for_all_protesters_and_the_launch_of_an_inclusive_transparent_and_accountable_constitutional_process
the_rebels;the_prosecutor_'s_office
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
russian_troops;most_of_ukraine_'s_ukraine_'s
